path,label
datasets/images/legit_449.png,0
datasets/images/legit_450.png,0
datasets/images/legit_451.png,0
datasets/images/legit_452.png,0
datasets/images/legit_453.png,0
datasets/images/legit_454.png,0
datasets/images/legit_455.png,0
datasets/images/legit_456.png,0
datasets/images/legit_457.png,0
datasets/images/legit_458.png,0
datasets/images/legit_459.png,0
datasets/images/legit_460.png,0
datasets/images/legit_461.png,0
datasets/images/legit_462.png,0
datasets/images/legit_463.png,0
datasets/images/legit_464.png,0
datasets/images/legit_465.png,0
datasets/images/legit_466.png,0
datasets/images/legit_467.png,0
datasets/images/legit_468.png,0
datasets/images/legit_469.png,0
datasets/images/legit_470.png,0
datasets/images/legit_471.png,0
datasets/images/legit_472.png,0
datasets/images/legit_473.png,0
datasets/images/legit_474.png,0
datasets/images/legit_475.png,0
datasets/images/legit_476.png,0
datasets/images/legit_477.png,0
datasets/images/legit_478.png,0
datasets/images/legit_479.png,0
datasets/images/legit_480.png,0
datasets/images/legit_481.png,0
datasets/images/legit_482.png,0
datasets/images/legit_483.png,0
datasets/images/legit_484.png,0
datasets/images/legit_485.png,0
datasets/images/legit_486.png,0
datasets/images/legit_487.png,0
datasets/images/legit_488.png,0
datasets/images/legit_489.png,0
datasets/images/legit_490.png,0
datasets/images/legit_491.png,0
datasets/images/legit_492.png,0
datasets/images/legit_493.png,0
datasets/images/legit_494.png,0
datasets/images/legit_495.png,0
datasets/images/legit_496.png,0
datasets/images/legit_497.png,0
datasets/images/legit_498.png,0
datasets/images/legit_499.png,0
datasets/images/legit_500.png,0
datasets/images/legit_501.png,0
datasets/images/legit_502.png,0
datasets/images/legit_503.png,0
datasets/images/legit_504.png,0
datasets/images/legit_505.png,0
datasets/images/legit_506.png,0
datasets/images/legit_507.png,0
datasets/images/legit_508.png,0
datasets/images/legit_509.png,0
datasets/images/legit_510.png,0
datasets/images/legit_511.png,0
datasets/images/legit_512.png,0
datasets/images/legit_513.png,0
datasets/images/legit_514.png,0
datasets/images/legit_515.png,0
datasets/images/legit_516.png,0
datasets/images/legit_517.png,0
datasets/images/legit_518.png,0
datasets/images/legit_519.png,0
datasets/images/legit_520.png,0
datasets/images/legit_521.png,0
datasets/images/legit_522.png,0
datasets/images/legit_523.png,0
datasets/images/legit_524.png,0
datasets/images/legit_525.png,0
datasets/images/legit_526.png,0
datasets/images/legit_527.png,0
datasets/images/legit_528.png,0
datasets/images/legit_529.png,0
datasets/images/legit_530.png,0
datasets/images/legit_531.png,0
datasets/images/legit_532.png,0
datasets/images/legit_533.png,0
datasets/images/legit_534.png,0
datasets/images/legit_535.png,0
datasets/images/legit_536.png,0
datasets/images/legit_537.png,0
datasets/images/legit_538.png,0
datasets/images/legit_539.png,0
datasets/images/legit_540.png,0
datasets/images/legit_541.png,0
datasets/images/legit_542.png,0
datasets/images/legit_543.png,0
datasets/images/legit_544.png,0
datasets/images/legit_545.png,0
datasets/images/legit_546.png,0
datasets/images/legit_547.png,0
datasets/images/legit_548.png,0
datasets/images/legit_549.png,0
datasets/images/legit_550.png,0
datasets/images/legit_551.png,0
datasets/images/legit_552.png,0
datasets/images/legit_553.png,0
datasets/images/legit_554.png,0
datasets/images/legit_555.png,0
datasets/images/legit_556.png,0
datasets/images/legit_557.png,0
datasets/images/legit_558.png,0
datasets/images/legit_559.png,0
datasets/images/legit_560.png,0
datasets/images/legit_561.png,0
datasets/images/legit_562.png,0
datasets/images/legit_563.png,0
datasets/images/legit_564.png,0
datasets/images/legit_565.png,0
datasets/images/legit_566.png,0
datasets/images/legit_567.png,0
datasets/images/legit_568.png,0
datasets/images/legit_569.png,0
datasets/images/legit_570.png,0
datasets/images/legit_571.png,0
datasets/images/legit_572.png,0
datasets/images/legit_573.png,0
datasets/images/legit_574.png,0
datasets/images/legit_575.png,0
datasets/images/legit_576.png,0
datasets/images/legit_577.png,0
datasets/images/legit_578.png,0
datasets/images/legit_579.png,0
datasets/images/legit_580.png,0
datasets/images/legit_581.png,0
datasets/images/legit_582.png,0
datasets/images/legit_583.png,0
datasets/images/legit_584.png,0
datasets/images/legit_585.png,0
datasets/images/legit_586.png,0
datasets/images/legit_587.png,0
datasets/images/legit_588.png,0
datasets/images/legit_589.png,0
datasets/images/legit_590.png,0
datasets/images/legit_591.png,0
datasets/images/legit_592.png,0
datasets/images/legit_593.png,0
datasets/images/legit_594.png,0
datasets/images/legit_595.png,0
datasets/images/legit_596.png,0
datasets/images/legit_597.png,0
datasets/images/legit_598.png,0
datasets/images/legit_599.png,0
datasets/images/legit_600.png,0
datasets/images/legit_601.png,0
datasets/images/legit_602.png,0
datasets/images/legit_603.png,0
datasets/images/legit_604.png,0
datasets/images/legit_605.png,0
datasets/images/legit_606.png,0
datasets/images/legit_607.png,0
datasets/images/legit_608.png,0
datasets/images/legit_609.png,0
datasets/images/legit_610.png,0
datasets/images/legit_611.png,0
datasets/images/legit_612.png,0
datasets/images/legit_613.png,0
datasets/images/legit_614.png,0
datasets/images/legit_615.png,0
datasets/images/legit_616.png,0
datasets/images/legit_617.png,0
datasets/images/legit_618.png,0
datasets/images/legit_619.png,0
datasets/images/legit_620.png,0
datasets/images/legit_621.png,0
datasets/images/legit_622.png,0
datasets/images/legit_623.png,0
datasets/images/legit_624.png,0
datasets/images/legit_625.png,0
datasets/images/legit_626.png,0
datasets/images/legit_627.png,0
datasets/images/legit_628.png,0
datasets/images/legit_629.png,0
datasets/images/legit_630.png,0
datasets/images/legit_631.png,0
datasets/images/legit_632.png,0
datasets/images/legit_633.png,0
datasets/images/legit_634.png,0
datasets/images/legit_635.png,0
datasets/images/legit_636.png,0
datasets/images/legit_637.png,0
datasets/images/legit_638.png,0
datasets/images/legit_639.png,0
datasets/images/legit_640.png,0
datasets/images/legit_641.png,0
datasets/images/legit_642.png,0
datasets/images/legit_643.png,0
datasets/images/legit_644.png,0
datasets/images/legit_645.png,0
datasets/images/legit_646.png,0
datasets/images/legit_647.png,0
datasets/images/legit_648.png,0
datasets/images/legit_649.png,0
datasets/images/legit_650.png,0
datasets/images/legit_651.png,0
datasets/images/legit_652.png,0
datasets/images/legit_653.png,0
datasets/images/legit_654.png,0
datasets/images/legit_655.png,0
datasets/images/legit_656.png,0
datasets/images/legit_657.png,0
datasets/images/legit_658.png,0
datasets/images/legit_659.png,0
datasets/images/legit_660.png,0
datasets/images/legit_661.png,0
datasets/images/legit_662.png,0
datasets/images/legit_663.png,0
datasets/images/legit_664.png,0
datasets/images/legit_665.png,0
datasets/images/legit_666.png,0
datasets/images/legit_667.png,0
datasets/images/legit_668.png,0
datasets/images/legit_669.png,0
datasets/images/legit_670.png,0
datasets/images/legit_671.png,0
datasets/images/legit_672.png,0
datasets/images/legit_673.png,0
datasets/images/legit_674.png,0
datasets/images/legit_675.png,0
datasets/images/legit_676.png,0
datasets/images/legit_677.png,0
datasets/images/legit_678.png,0
datasets/images/legit_679.png,0
datasets/images/legit_680.png,0
datasets/images/legit_681.png,0
datasets/images/legit_682.png,0
datasets/images/legit_683.png,0
datasets/images/legit_684.png,0
datasets/images/legit_685.png,0
datasets/images/legit_686.png,0
datasets/images/legit_687.png,0
datasets/images/legit_688.png,0
datasets/images/legit_689.png,0
datasets/images/legit_690.png,0
datasets/images/legit_691.png,0
datasets/images/legit_692.png,0
datasets/images/legit_693.png,0
datasets/images/legit_694.png,0
datasets/images/legit_695.png,0
datasets/images/legit_696.png,0
datasets/images/legit_697.png,0
datasets/images/legit_698.png,0
datasets/images/legit_699.png,0
datasets/images/scam_0.png,1
datasets/images/scam_1.png,1
datasets/images/scam_2.png,1
datasets/images/scam_3.png,1
datasets/images/scam_4.png,1
datasets/images/scam_5.png,1
datasets/images/scam_6.png,1
datasets/images/scam_7.png,1
datasets/images/scam_8.png,1
datasets/images/scam_9.png,1
datasets/images/scam_10.png,1
datasets/images/scam_11.png,1
datasets/images/scam_12.png,1
datasets/images/scam_13.png,1
datasets/images/scam_14.png,1
datasets/images/scam_15.png,1
datasets/images/scam_16.png,1
datasets/images/scam_17.png,1
datasets/images/scam_18.png,1
datasets/images/scam_19.png,1
datasets/images/scam_20.png,1
datasets/images/scam_21.png,1
datasets/images/scam_22.png,1
datasets/images/scam_23.png,1
datasets/images/scam_24.png,1
datasets/images/scam_25.png,1
datasets/images/scam_26.png,1
datasets/images/scam_27.png,1
datasets/images/scam_28.png,1
datasets/images/scam_29.png,1
datasets/images/scam_30.png,1
datasets/images/scam_31.png,1
datasets/images/scam_32.png,1
datasets/images/scam_33.png,1
datasets/images/scam_34.png,1
datasets/images/scam_35.png,1
datasets/images/scam_36.png,1
datasets/images/scam_37.png,1
datasets/images/scam_38.png,1
datasets/images/scam_39.png,1
datasets/images/scam_40.png,1
datasets/images/scam_41.png,1
datasets/images/scam_42.png,1
datasets/images/scam_43.png,1
datasets/images/scam_44.png,1
datasets/images/scam_45.png,1
datasets/images/scam_46.png,1
datasets/images/scam_47.png,1
datasets/images/scam_48.png,1
datasets/images/scam_49.png,1
datasets/images/scam_50.png,1
datasets/images/scam_51.png,1
datasets/images/scam_52.png,1
datasets/images/scam_53.png,1
datasets/images/scam_54.png,1
datasets/images/scam_55.png,1
datasets/images/scam_56.png,1
datasets/images/scam_57.png,1
datasets/images/scam_58.png,1
datasets/images/scam_59.png,1
datasets/images/scam_60.png,1
datasets/images/scam_61.png,1
datasets/images/scam_62.png,1
datasets/images/scam_63.png,1
datasets/images/scam_64.png,1
datasets/images/scam_65.png,1
datasets/images/scam_66.png,1
datasets/images/scam_67.png,1
datasets/images/scam_68.png,1
datasets/images/scam_69.png,1
datasets/images/scam_70.png,1
datasets/images/scam_71.png,1
datasets/images/scam_72.png,1
datasets/images/scam_73.png,1
datasets/images/scam_74.png,1
datasets/images/scam_75.png,1
datasets/images/scam_76.png,1
datasets/images/scam_77.png,1
datasets/images/scam_78.png,1
datasets/images/scam_79.png,1
datasets/images/scam_80.png,1
datasets/images/scam_81.png,1
datasets/images/scam_82.png,1
datasets/images/scam_83.png,1
datasets/images/scam_84.png,1
datasets/images/scam_85.png,1
datasets/images/scam_86.png,1
datasets/images/scam_87.png,1
datasets/images/scam_88.png,1
datasets/images/scam_89.png,1
datasets/images/scam_90.png,1
datasets/images/scam_91.png,1
datasets/images/scam_92.png,1
datasets/images/scam_93.png,1
datasets/images/scam_94.png,1
datasets/images/scam_95.png,1
datasets/images/scam_96.png,1
datasets/images/scam_97.png,1
datasets/images/scam_98.png,1
datasets/images/scam_99.png,1
datasets/images/scam_100.png,1
datasets/images/scam_101.png,1
datasets/images/scam_102.png,1
datasets/images/scam_103.png,1
datasets/images/scam_104.png,1
datasets/images/scam_105.png,1
datasets/images/scam_106.png,1
datasets/images/scam_107.png,1
datasets/images/scam_108.png,1
datasets/images/scam_109.png,1
datasets/images/scam_110.png,1
datasets/images/scam_111.png,1
datasets/images/scam_112.png,1
datasets/images/scam_113.png,1
datasets/images/scam_114.png,1
datasets/images/scam_115.png,1
datasets/images/scam_116.png,1
datasets/images/scam_117.png,1
datasets/images/scam_118.png,1
datasets/images/scam_119.png,1
datasets/images/scam_120.png,1
datasets/images/scam_121.png,1
datasets/images/scam_122.png,1
datasets/images/scam_123.png,1
datasets/images/scam_124.png,1
datasets/images/scam_125.png,1
datasets/images/scam_126.png,1
datasets/images/scam_127.png,1
datasets/images/scam_128.png,1
datasets/images/scam_129.png,1
datasets/images/scam_130.png,1
datasets/images/scam_131.png,1
datasets/images/scam_132.png,1
datasets/images/scam_133.png,1
datasets/images/scam_134.png,1
datasets/images/scam_135.png,1
datasets/images/scam_136.png,1
datasets/images/scam_137.png,1
datasets/images/scam_138.png,1
datasets/images/scam_139.png,1
datasets/images/scam_140.png,1
datasets/images/scam_141.png,1
datasets/images/scam_142.png,1
datasets/images/scam_143.png,1
datasets/images/scam_144.png,1
datasets/images/scam_145.png,1
datasets/images/scam_146.png,1
datasets/images/scam_147.png,1
datasets/images/scam_148.png,1
datasets/images/scam_149.png,1
datasets/images/scam_150.png,1
datasets/images/scam_151.png,1
datasets/images/scam_152.png,1
datasets/images/scam_153.png,1
datasets/images/scam_154.png,1
datasets/images/scam_155.png,1
datasets/images/scam_156.png,1
datasets/images/scam_157.png,1
datasets/images/scam_158.png,1
datasets/images/scam_159.png,1
datasets/images/scam_160.png,1
datasets/images/scam_161.png,1
datasets/images/scam_162.png,1
datasets/images/scam_163.png,1
datasets/images/scam_164.png,1
datasets/images/scam_165.png,1
datasets/images/scam_166.png,1
datasets/images/scam_167.png,1
datasets/images/scam_168.png,1
datasets/images/scam_169.png,1
datasets/images/scam_170.png,1
datasets/images/scam_171.png,1
datasets/images/scam_172.png,1
datasets/images/scam_173.png,1
datasets/images/scam_174.png,1
datasets/images/scam_175.png,1
datasets/images/scam_176.png,1
datasets/images/scam_177.png,1
datasets/images/scam_178.png,1
datasets/images/scam_179.png,1
datasets/images/scam_180.png,1
datasets/images/scam_181.png,1
datasets/images/scam_182.png,1
datasets/images/scam_183.png,1
datasets/images/scam_184.png,1
datasets/images/scam_185.png,1
datasets/images/scam_186.png,1
datasets/images/scam_187.png,1
datasets/images/scam_188.png,1
datasets/images/scam_189.png,1
datasets/images/scam_190.png,1
datasets/images/scam_191.png,1
datasets/images/scam_192.png,1
datasets/images/scam_193.png,1
datasets/images/scam_194.png,1
datasets/images/scam_195.png,1
datasets/images/scam_196.png,1
datasets/images/scam_197.png,1
datasets/images/scam_198.png,1
datasets/images/scam_199.png,1
datasets/images/scam_200.png,1
datasets/images/scam_201.png,1
datasets/images/scam_202.png,1
datasets/images/scam_203.png,1
datasets/images/scam_204.png,1
datasets/images/scam_205.png,1
datasets/images/scam_206.png,1
datasets/images/scam_207.png,1
datasets/images/scam_208.png,1
datasets/images/scam_209.png,1
datasets/images/scam_210.png,1
datasets/images/scam_211.png,1
datasets/images/scam_212.png,1
datasets/images/scam_213.png,1
datasets/images/scam_214.png,1
datasets/images/scam_215.png,1
datasets/images/scam_216.png,1
datasets/images/scam_217.png,1
datasets/images/scam_218.png,1
datasets/images/scam_219.png,1
datasets/images/scam_220.png,1
datasets/images/scam_221.png,1
datasets/images/scam_222.png,1
datasets/images/scam_223.png,1
datasets/images/scam_224.png,1
datasets/images/scam_225.png,1
datasets/images/scam_226.png,1
datasets/images/scam_227.png,1
datasets/images/scam_228.png,1
datasets/images/scam_229.png,1
datasets/images/scam_230.png,1
datasets/images/scam_231.png,1
